,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
402,0.1439920425415039,0.0066936215854730505,0.001599740982055664,0.001959274564778243,0.001,"(10,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 4}",0.16711445277329212,0.0936244086290428,0.08374172160077431,0.08045890498113317,0.09808649817982677,0.10467971276986185,0.03196786286565573,487,0.08853693242455393,0.09227030072302182,0.09567082463053642,0.11679681832706487,0.11622876420091399,0.10190072806121822,0.012143590787893904
403,0.1985151767730713,0.023228805885464016,0.0020001888275146484,0.0017890979206571112,0.001,"(10,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 5}",0.12289678798253872,0.11024569084638303,0.10366514585410105,0.08843557445456043,0.09416637709863286,0.10393666611075883,0.012130607675515392,492,0.10022593753358972,0.09944363104865532,0.11232441765919546,0.10457037840580287,0.10857433883806987,0.10502774069706264,0.004904459756490136
404,0.2930121898651123,0.05581141235743921,0.0019993305206298826,0.0017883516338216144,0.001,"(10,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 6}",0.15098172097293597,0.1431081755402616,0.18501473290262235,0.10700924261816196,0.12372225414506964,0.1420453538288709,0.0264108206602392,182,0.14894724167439805,0.14565359173561881,0.15672795699932943,0.16755959734169626,0.1460965623155525,0.15299699001331898,0.008293750769547312
405,0.14474010467529297,0.025051514818221852,0.0015998363494873046,0.001959391365550956,0.001,"(10,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 7}",0.08926695918186349,0.09900483106911814,0.104085787250571,0.10531284605720731,0.0937930238151036,0.0982912538344738,0.006086712931480521,536,0.10083025178885234,0.10487597018032185,0.09970921317619094,0.11710749888185093,0.11154223682249445,0.1068130341699421,0.006608351323352377
406,0.21827912330627441,0.02249630859304632,0.0010000228881835937,0.000894362396639569,0.001,"(10,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 8}",0.10156875297522376,0.10982364551330295,0.127303592848296,0.13642482134929057,0.11642081511903049,0.11827884338802734,0.01237847131692582,343,0.11959256061235958,0.11316433936859001,0.11811609556481718,0.11620471015149716,0.1315558692301344,0.11972671498547967,0.0062930163553834755
407,0.06874890327453613,0.016257670456108327,0.001798868179321289,0.0018322420988848313,0.001,"(10,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 9}",0.13317384551573277,0.14076865433710467,0.14015081591727732,0.12172692589464248,0.12127723263714335,0.13145957535002606,0.008519059390337366,233,0.12928721191635975,0.12205337125895117,0.12983365167467018,0.12335069736228552,0.1324776206223939,0.1274005105669321,0.004006238882514445
408,0.2563455581665039,0.027320265403673636,0.0016001224517822265,0.0019597418374824524,0.001,"(10,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 10}",0.1685918767405026,0.1817007888052262,0.2035296100893456,0.17354515367502293,0.1558727528958976,0.17669688254923138,0.0158208251017439,8,0.17508345698607658,0.1783150259074182,0.1777752644970867,0.18472374037946757,0.18551533593866643,0.18028256474174312,0.004105957147387929
409,0.13527145385742187,0.01718408771617628,0.002000570297241211,0.0017894711112720599,0.001,"(10,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (10,), 'rp__n_components': 11}",0.11303661339354941,0.08783695746164144,0.08047344827946248,0.09097452288168051,0.09572205057922649,0.0936165043823938,0.010928445756718135,609,0.08847196749644244,0.09438630214618463,0.09673837524727577,0.0891597479011946,0.09260021377640774,0.09227132131350105,0.003119386591924706
410,0.15616207122802733,0.04157431301887096,0.0016000747680664062,0.0019596834182439913,0.001,"(20,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 2}",0.08171068228741073,0.10002938698222764,0.08967110731517272,0.10019186769349563,0.08797141649021008,0.09191603748735978,0.007206728395946615,639,0.09838535457775002,0.09231006257512725,0.08862786779370922,0.1001362359980783,0.10205898066837331,0.09630370032260763,0.005040087568085692
411,0.15663790702819824,0.04704648850020919,0.0011999130249023438,0.0015997648478979169,0.001,"(20,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 3}",0.08844973362113323,0.09109952307928568,0.08627511985571021,0.08561245571525232,0.08954468445434405,0.08819762991346469,0.0020345209390154914,710,0.08974983524724277,0.08722864014584414,0.0872719087435419,0.0879936225026448,0.08852455749935419,0.08815371282772556,0.0009321050767366882
