,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
39,0.05519614219665527,0.008907554642469402,0.0031999588012695313,0.00299303262104107,0.1,"(40,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 2}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,957,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
40,0.14878973960876465,0.02418498829334901,0.001600170135498047,0.001959800190008978,0.1,"(40,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 3}",0.5700910136099546,0.8538885494205145,0.8974343730460541,0.746633094962545,0.7741118671341624,0.7681675820435905,0.11313105135893015,771,0.7615463127523286,0.8878710419994087,0.8768631113386435,0.7994013404225294,0.7764985384805151,0.8204360689986852,0.05210078017824055
41,0.08959379196166992,0.016893695466908224,0.0016007423400878906,0.0019605010236318143,0.1,"(40,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 4}",0.8583792289535797,0.9442724458204335,0.9659801141951913,0.9682713241695504,0.9862359254972114,0.9444810738397109,0.045215524677595834,136,0.9491445117136091,0.9491445117136087,0.9475897555002318,0.954777487510786,0.9413082960505585,0.9483929124977589,0.0043064939852766665
42,0.14719014167785643,0.037040144670488905,0.0007999420166015625,0.001599884033203125,0.1,"(40,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 5}",0.9699195655685865,0.932846025861658,0.9249842100958554,0.9295505938998708,0.8318062010791962,0.9179225257518787,0.04587938598618275,265,0.9620026754583136,0.8998897538046303,0.9084298106322171,0.9000221770150226,0.9217687557592708,0.9184226345338908,0.023204816434472548
43,0.11679310798645019,0.02045808027852437,0.003199863433837891,0.0015999317560004632,0.1,"(40,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 6}",0.8874999999999998,1.0,0.9409722222222223,0.9409722222222223,0.8496905393457119,0.9238299840328411,0.05139709599612748,232,0.8673076923076922,0.9709901198234181,0.9426699426699422,0.9498746867167916,0.9642401021711369,0.9390165087377962,0.03723424078418013
44,0.13679113388061523,0.03311840978513379,0.001600360870361328,0.001960033791551812,0.1,"(40,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 7}",0.9442724458204335,0.8263479348975966,0.9977064099529183,0.9318341267304012,0.9318341267304012,0.9263444212202885,0.05564042160065677,224,0.9927532426613456,0.9366977603348305,0.9464474630712743,0.9236483514754354,0.9458763561921937,0.9490846347470159,0.023343668123426784
45,0.11279377937316895,0.035179631112426946,0.002399301528930664,0.001959021624592377,0.1,"(40,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 8}",0.8762433201613397,1.0,0.7487734003217966,0.7828224076859801,0.8496905393457119,0.8516739885452524,0.08710815596919266,614,0.811588398027362,0.934504034171808,0.8448708873870254,0.8360921086508956,0.8842018196856883,0.8622514495845559,0.04302416665221373
46,0.08559479713439941,0.014220168870513958,0.0031994342803955077,0.0015997171641828113,0.1,"(40,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 9}",1.0,1.0,0.880701754385965,0.8474506248464414,0.9110723626852659,0.9280287048817089,0.06228406270970266,220,0.9709901198234181,0.9709901198234181,0.8842018196856891,0.8459884135709153,0.9857113696672791,0.9315763685141439,0.05586972676226788
47,0.13039207458496094,0.02407878560700903,0.001600170135498047,0.001959800190008978,0.1,"(40,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 10}",1.0,0.9722007722007723,0.817857142857143,0.8496905393457119,0.9110723626852659,0.9103693487165456,0.0694561072630917,310,0.9637204900362796,0.9271537162162158,0.9136513157894722,0.8306013354025386,0.9570639950930284,0.9184381705075069,0.047658424445562425
48,0.11359310150146484,0.026240229422224693,0.0031996250152587892,0.0015998127519070665,0.1,"(40,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 11}",0.9722007722007721,0.9676176508715848,0.9295505938998706,0.9613981137915001,0.9110723626852659,0.9484247030184947,0.0238851629132421,115,0.9637204900362796,0.9547245701778161,0.9522314216364067,0.9272668781519288,0.968544094170228,0.9532974908345319,0.014295899280944949
