,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
231,0.10455107688903809,0.012833403333933811,0.0020049095153808595,0.0017890165809314228,0.1,"(40, 20)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 12}",0.49579831932773066,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.4522019334049413,0.38973258859436916,0.07034358152130304,133,0.4506297722378113,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3567926211142242,0.04691857556179354
232,0.22086610794067382,0.08906690041687995,0.0007999420166015625,0.0015998840332031247,0.1,"(40, 20)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 13}",0.39225422045680186,0.3333333333333332,0.4522019334049413,0.3333333333333338,0.3333333333333338,0.3689007113172808,0.047457072591113904,162,0.3492371705963925,0.34896579576277575,0.3792601416186815,0.3333333333333264,0.3333333333333264,0.34882595492890045,0.016771827694438978
233,0.25918288230895997,0.007332058070201273,0.000800466537475586,0.001600933074951172,0.1,"(40, 20)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 20), 'ica__n_components': 14}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
234,0.10279569625854493,0.016568211987226293,0.001599884033203125,0.0019594497702887957,0.1,"(40, 30)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 2}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
235,0.0751953125,0.0046641045507625255,0.002399730682373047,0.0019593719920743507,0.1,"(40, 30)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 3}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
236,0.0863945484161377,0.005425147329836271,0.0007999420166015625,0.001599884033203125,0.1,"(40, 30)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 4}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.33307868601985985,0.3640294780755459,0.3333333333333264,0.3333333333333264,0.3394216328190781,0.012304317893719479
237,0.07759642601013184,0.008236087928278766,0.001599884033203125,0.001959449770288796,0.1,"(40, 30)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 5}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
238,0.07759466171264648,0.005425808299494741,0.004000043869018555,5.135693366178994e-07,0.1,"(40, 30)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 6}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
239,0.11199383735656739,0.004381419452611641,0.0,0.0,0.1,"(40, 30)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 7}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3492371705963913,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.33651410078594046,0.00636153490522543
240,0.09999446868896485,0.0050591647167359186,0.0015996932983398438,0.0019592161687438884,0.1,"(40, 30)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 8}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.4960091497378709,0.3657856396619126,0.06500810134258514,173,0.3333333333333318,0.34923717059639137,0.3323135755258058,0.3333333333333264,0.37623999980715217,0.3448914825192015,0.016893785310329062
241,0.0863945484161377,0.007419277507433781,0.002399921417236328,0.0019595276800165764,0.1,"(40, 30)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 9}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
242,0.08079471588134765,0.0029922552000180183,0.0007997989654541015,0.001599597930908203,0.1,"(40, 30)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 10}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
243,0.12399301528930665,0.012132035849453637,0.0007997512817382813,0.0015995025634765628,0.1,"(40, 30)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 11}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.7132552326208657,0.3333333333333338,0.4091242045833929,0.15182343557282693,104,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.8045142962934785,0.3333333333333264,0.42756952592535874,0.18847238518405987
244,0.11439194679260253,0.007837969525449804,0.0016000747680664062,0.001959683458852992,0.1,"(40, 30)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 12}",0.3333333333333328,0.3323124042879019,0.3333333333333338,0.3333333333333338,0.4522019334049413,0.3568419765948835,0.04760571927948447,200,0.3333333333333318,0.33282384409629084,0.3333333333333264,0.3325688073394426,0.46030495714949415,0.3584728550503772,0.05091691187215121
245,0.2047882080078125,0.061257636938065754,0.001600170135498047,0.0019598002596202596,0.1,"(40, 30)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 13}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
