,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
497,0.39037017822265624,0.03854290259863471,0.10561547279357911,0.0019419480076376073,0.01,"(40, 30)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 5}",1.0,0.8875000000000002,1.0,0.9705627705627704,1.0,0.9715893472684645,0.04360333792257489,167,0.9927532426613455,0.9782505910165482,1.0,0.9714052287581704,1.0,0.9884818124872128,0.011660789060168526
498,0.4316273212432861,0.008241121163579307,0.1059497356414795,0.001789802068133235,0.01,"(40, 30)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 6}",0.9160839160839159,0.9160839160839165,0.9705627705627704,1.0,0.9409722222222223,0.9486573986520931,0.03254859196465063,314,0.9782505910165485,0.9782505910165482,0.9857113696672795,0.9857113696672795,0.9642401021711374,0.9784328047077586,0.007841609843539422
499,0.46725831031799314,0.01635010361180716,0.10719366073608398,0.0029947019922045006,0.01,"(40, 30)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 7}",0.9160839160839159,0.9442724458204336,0.9705627705627704,0.9705627705627704,1.0,0.9602077143378714,0.02830598624616435,240,0.956439393939394,0.9637204900362792,0.9714052287581703,0.9714052287581703,0.9714052287581703,0.9668751140500369,0.006007024632917548
500,0.41306204795837403,0.017077346610835015,0.10649027824401855,0.0018480940554853646,0.01,"(40, 30)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 8}",0.9160839160839159,0.9442724458204336,0.8496905393457118,0.817857142857143,0.880701754385965,0.8818326001051637,0.04516562834168897,625,0.9123809523809525,0.9782505910165482,0.7588285960378948,0.8842018196856893,0.854166666666665,0.87756572515755,0.07216592240120755
501,0.45509953498840333,0.019480539121160722,0.10605506896972657,0.0017934561293968514,0.01,"(40, 30)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 9}",0.8583792289535798,0.8583792289535801,0.9705627705627704,1.0,1.0,0.9372628407277541,0.06549916952590339,392,0.904953642384106,0.9418335089567963,1.0,0.9785615844010006,0.9642401021711371,0.957917767582608,0.03256057525995709
502,0.4272092342376709,0.022201022624003898,0.10660548210144043,0.0017336424924197134,0.01,"(40, 30)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 10}",0.9722007722007721,1.0,0.9705627705627704,1.0,0.9705627705627704,0.9826622115246902,0.014163911727332638,131,0.9637204900362796,0.9782505910165482,0.9642401021711369,0.9928567784070618,0.9642401021711369,0.9726616127604327,0.011496684306544472
503,0.4991424083709717,0.055452148485004585,0.10719308853149415,0.0016011478034420044,0.01,"(40, 30)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 11}",1.0,0.7979149959903771,0.9705627705627704,0.9705627705627704,0.9705627705627704,0.9418970223263856,0.07296702646628393,382,1.0,0.844218674407353,1.0,0.9642401021711369,1.0,0.9616917553156978,0.06034730092087177
504,0.4544551849365234,0.03385755908307073,0.10799365043640137,1.793059890457455e-06,0.01,"(40, 30)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 12}",0.9442724458204335,0.7979149959903771,0.9705627705627704,1.0,0.9110723626852659,0.9246899533331581,0.06989422212236085,454,0.956439393939394,0.7965601965601956,0.9570639950930284,0.9570639950930284,0.9498746867167922,0.9234004534804876,0.06347814656320966
505,0.5023681640625,0.011234895020217728,0.10559992790222168,0.002145083373563555,0.01,"(40, 30)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 13}",0.9442724458204335,0.9160839160839165,1.0,0.9705627705627704,0.9705627705627704,0.9602316434802624,0.02828057854435693,236,0.956439393939394,0.912380952380952,0.9785615844010007,0.9857113696672795,0.9785615844010007,0.9623309769579252,0.026844827080428502
506,0.4386544704437256,0.011887777721098993,0.10559325218200684,0.0031987191703777926,0.01,"(40, 30)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 30), 'filter__n': 14}",0.9722007722007721,0.8583792289535801,0.9705627705627704,0.785004516711834,0.9409722222222223,0.9054973393687454,0.07301946352619947,545,0.9782505910165485,0.9271537162162158,0.9642401021711371,0.8916129032258053,0.9498746867167922,0.9422263998692998,0.030429438258160232
507,0.3708181858062744,0.013523254261179762,0.10719366073608398,0.0015990496845967944,0.01,"(40, 40)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'filter__n': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
508,0.4291102886199951,0.02056154755428629,0.10639448165893554,0.0019601703292945892,0.01,"(40, 40)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'filter__n': 3}",1.0,0.9722007722007724,0.9705627705627704,0.9705627705627704,1.0,0.9826858101900547,0.014169619302762334,127,1.0,0.9782505910165482,0.9928567784070619,0.9714052287581703,0.9928567784070619,0.9870738753177685,0.010557703030969213
509,0.377456521987915,0.018112053142706894,0.10680737495422363,0.0032272717192418565,0.01,"(40, 40)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'filter__n': 4}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
510,0.46957125663757326,0.013993114918823718,0.1079935073852539,9.246215548355731e-07,0.01,"(40, 40)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'filter__n': 5}",0.9160839160839159,0.9160839160839165,0.9705627705627704,1.0,0.9110723626852659,0.9426926558751961,0.03597023568019223,357,0.904953642384106,0.9927532426613453,0.9498746867167922,0.9857113696672791,0.9498746867167922,0.9566335256292631,0.031344310844232656
511,0.42075371742248535,0.006877243833070899,0.10718860626220703,0.0015976260415904123,0.01,"(40, 40)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (40, 40), 'filter__n': 6}",0.9442724458204335,1.0,1.0,1.0,0.9409722222222223,0.9770127689997156,0.028133096585467886,160,0.9927532426613455,1.0,1.0,1.0,0.9642401021711371,0.9913986689664966,0.013866299484119809
