,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
722,0.5763428211212158,0.14633868259544455,0.10811495780944824,0.0014258077616366997,0.0001,"(30, 10)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 4}",0.16682008517617483,0.15006470782109466,0.1363703199204749,0.16603341320742654,0.14581759398452326,0.15303643610791706,0.011817019384200178,254,0.17774641078961625,0.1640891165581188,0.11722913228898028,0.17002942014544914,0.1421856631943802,0.15425594859530894,0.0219725844018066
723,0.5221932888031006,0.14095006684525696,0.10784759521484374,0.00342373031271972,0.0001,"(30, 10)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 5}",0.1731783988739789,0.16330092899581597,0.057880087805462575,0.04761904761904773,0.0472406181015451,0.09811206828112971,0.0577320841794432,772,0.18699543433629484,0.19041628461532298,0.05558144893188072,0.04761904761904636,0.047619047619048414,0.10564625262431866,0.06788879922221916
724,0.6304810523986817,0.11202111324899028,0.1061485767364502,0.0018147001233398987,0.0001,"(30, 10)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 6}",0.14844343932573137,0.1810635776437124,0.16271677034824078,0.18502786618561554,0.17457956199563665,0.17033609673906475,0.013333664505394076,91,0.17130911430094722,0.19039448819246915,0.17754018032701735,0.16591583157186696,0.17566866377447082,0.17616565563335432,0.008163833438298898
725,0.6937217235565185,0.142503030215555,0.1114736557006836,0.00793020992668916,0.0001,"(30, 10)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 7}",0.1566291317129083,0.1705154400155292,0.18192894144630112,0.10986805839564899,0.16869027832784037,0.15754691647284477,0.025124540934812062,182,0.16590316210068817,0.18695438943726397,0.14355034891602605,0.11803596121428087,0.17095955693791462,0.15708068372123474,0.0239602080763694
726,0.5565350532531739,0.06421645407310839,0.10822892189025879,0.00402836786329226,0.0001,"(30, 10)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 8}",0.11572323483969388,0.11911126994494457,0.1092774441482527,0.12113514226889334,0.11493311457331852,0.11603680179751344,0.004062048759260329,690,0.1221819137171789,0.12167916892331414,0.11231619251706869,0.13326404514829238,0.12912439032045006,0.12371314212526083,0.007167614992184181
727,0.5774178981781006,0.05727704169678606,0.10764946937561035,0.0037941718157825438,0.0001,"(30, 10)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 9}",0.169909401981288,0.15549306783080338,0.15793714642872111,0.09973719533605334,0.13611499075167077,0.14392051776081877,0.024570072551314878,387,0.16795830266740633,0.15983678835517157,0.16842079767126664,0.09627550338961688,0.14043234501588797,0.14658474741986988,0.02712242848156484
728,0.5632883548736572,0.12821613220645264,0.10536994934082031,0.0016112931873248299,0.0001,"(30, 10)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 10}",0.1140234363481162,0.1331497609278995,0.11399729482422787,0.11334226445536968,0.15317875798722272,0.12547990796699923,0.015681669305482423,630,0.11195615367832176,0.1419086176548181,0.11638646681103856,0.1157947766769438,0.1738150909923845,0.13197222116270138,0.023472648496374416
729,0.5984365940093994,0.12162848044621846,0.10877981185913085,0.003921930734777838,0.0001,"(30, 10)",11,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 10), 'filter__n': 11}",0.11596266798425575,0.13216627596181998,0.1303651202871279,0.09869018309905342,0.10709436069500071,0.11690413093406887,0.01298309500401738,683,0.12984736422828522,0.1258010164086336,0.15746943803522107,0.116416912482946,0.11481723576790451,0.12887039338459808,0.015367897237721032
730,0.5275928974151611,0.038045354864894694,0.1069955825805664,0.0015547590372471931,0.0001,"(30, 20)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 20), 'filter__n': 2}",0.11110945046298487,0.10417362521406667,0.11208824174041397,0.10954800184206445,0.11122913632534871,0.10962288911939584,0.002853977836938276,751,0.11261284576370573,0.10383995552804122,0.11340877071466966,0.11399998071723123,0.11481972836092363,0.11173625621691427,0.004013714679048824
731,0.672192907333374,0.13842929617662122,0.10737295150756836,0.0020827698689444884,0.0001,"(30, 20)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 20), 'filter__n': 3}",0.10999383133427564,0.11243378540452117,0.11543890134570149,0.18846298414393625,0.18705623970947613,0.14248790755052548,0.03681716039608882,407,0.11362510623597857,0.10877906568400182,0.1148472445345522,0.18750743459015434,0.18442285682422313,0.14183634157378203,0.03610132592029585
732,0.5448011875152587,0.028529253156243276,0.1091336727142334,0.004175807272023886,0.0001,"(30, 20)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 20), 'filter__n': 4}",0.1572324823170371,0.10186720904249276,0.0987780927176593,0.11168007680489236,0.10020195288018008,0.1140104272919038,0.02215031910864935,711,0.1586747651604093,0.10822731027382297,0.10386468432532074,0.1157846819400253,0.10635878403929837,0.11858204514777533,0.020437616274613362
733,0.594628381729126,0.10561924238612291,0.10705809593200684,0.0022365105151364467,0.0001,"(30, 20)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 20), 'filter__n': 5}",0.15751206033479692,0.17094894754144727,0.16506037593999404,0.16491730938476779,0.13769702266701575,0.15928106094890765,0.011543907841535056,167,0.16021951061472087,0.17201455718613312,0.17801240158543769,0.18544434283651015,0.136010527537069,0.16634026795197415,0.017267071338714933
734,0.5784621238708496,0.06468179492483772,0.10552372932434081,0.0015587914977889343,0.0001,"(30, 20)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 20), 'filter__n': 6}",0.11863897967274442,0.1442480688778842,0.19440978886405264,0.16230573219662303,0.16151934882295796,0.156168415014911,0.02485822504681838,213,0.12552211652454018,0.17014827974176797,0.18445462249811964,0.15864203327865056,0.16363557517174473,0.16048052544296462,0.01951229125002556
735,0.6221545696258545,0.08617232261520842,0.10567641258239746,0.00224814295685267,0.0001,"(30, 20)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 20), 'filter__n': 7}",0.17551486776294012,0.17143547087294095,0.10998861564335911,0.16305692830942098,0.1936250915054779,0.16266822183404508,0.02818311570845209,141,0.1772370176443983,0.1838897386694995,0.10999798194869076,0.1733127676723409,0.19306241103921265,0.1674999833948284,0.02951996020452534
