,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
325,0.09919376373291015,0.006882026638096529,0.0,0.0,0.01,"(10, 20)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 2}",0.3333333333333328,0.3323124042879019,0.3333333333333338,0.3323124042879025,0.3333333333333338,0.3329251350477663,0.0005001156323199766,964,0.3333333333333318,0.33231357552581003,0.3333333333333264,0.33282384409628657,0.3333333333333264,0.3330274839244162,0.000407864184256604
326,0.12479286193847657,0.012237570352480395,0.0,0.0,0.01,"(10, 20)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 3}",0.39225422045680186,0.3323124042879019,0.3333333333333338,0.3312883435582827,0.3323124042879025,0.34437138093157377,0.024038981382282713,814,0.44989674367243154,0.3786926339016141,0.3777513484876965,0.37381635508866407,0.3330786860198556,0.38264715343405237,0.03767527167584676
327,0.09599390029907226,0.009120240451059308,0.0024001598358154297,0.0019597224407851685,0.01,"(10, 20)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 4}",0.39225422045680186,0.38721394424586647,0.3333333333333338,0.3323124042879025,0.44190495653274986,0.37743731257765134,0.04106911714322498,765,0.3638914023282105,0.4271702589399883,0.3333333333333264,0.34874159435722296,0.4418032017787323,0.3829879581474961,0.04339212423740213
328,0.11039347648620605,0.007418650190857274,0.002400112152099609,0.001959683406641419,0.01,"(10, 20)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 5}",0.7717901538995924,0.7164345868423249,0.804594734491741,0.8295753913145216,0.8929991775393438,0.8029521351911796,0.058774719221233424,352,0.787636041343168,0.7286938800145715,0.7645700265997398,0.8323712529564115,0.80168626909414,0.7829914940016062,0.034919932348520255
329,0.07199583053588868,0.004381549974845745,0.0016001224517822265,0.0019597417678690952,0.01,"(10, 20)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 6}",0.3323170731707312,0.44325187016354367,0.38919041034233354,0.3333333333333338,0.38663531767751425,0.3769261180968228,0.04134710534269077,769,0.3636034855524323,0.406841992518381,0.4159328787295316,0.3637425880879188,0.4524229769483579,0.4005087843673244,0.03372491622878186
330,0.09039440155029296,0.006499581420722216,0.0031997203826904298,0.0015998604569337476,0.01,"(10, 20)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 7}",0.4360423005518477,0.3333333333333332,0.3312883435582827,0.3333333333333338,0.32507739938080543,0.3519422536684836,0.04231433895336683,802,0.4035314022254984,0.3333333333333307,0.33282384409628657,0.3333333333333264,0.326908249807241,0.3459860325591366,0.02887509710908646
331,0.07919511795043946,0.008157550016482006,0.0007998943328857422,0.0015997886657714844,0.01,"(10, 20)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 8}",0.6153940091763923,0.44180090631997415,0.32507739938080543,0.3312883435582827,0.3333333333333338,0.40975609252150935,0.11196976251023351,741,0.5871798791044156,0.4229410263431498,0.32768579129764464,0.33180252583236974,0.3330786860198556,0.40053758171948706,0.09991982324705802
332,0.1356860637664795,0.03632310973210061,0.002000236511230469,0.0017889379981173125,0.01,"(10, 20)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 9}",0.33027522935779763,0.44034988308171974,0.9409722222222223,1.0,0.785004516711834,0.6984739689427736,0.2683011706630368,455,0.34869363823381655,0.3952498962224967,0.965683286366193,0.9928567784070615,0.9040650251753134,0.7213097248809762,0.2870587046269044
333,0.19329457283020018,0.03579442624179485,0.0023995399475097655,0.001959216389245314,0.01,"(10, 20)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 10}",0.44615384615384573,0.44180090631997415,0.9110723626852658,1.0,0.8496905393457119,0.7290176208890111,0.23830639885134866,410,0.5137909355669631,0.5751268154914204,0.9570639950930283,0.9785615844010007,0.9282051282051276,0.790549691751508,0.20249786612267204
334,0.17649450302124023,0.03808706507184735,0.0016003131866455078,0.0019599755434271666,0.01,"(10, 20)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 11}",1.0,0.913807021301132,0.9409722222222223,0.9705627705627704,0.8156428753824569,0.9283066689697945,0.06321853649723477,114,0.9776774748379675,0.9339337848389735,0.8989898989898972,0.9714052287581704,0.8366491844620084,0.9237311143774034,0.05192786483212977
335,0.1344994068145752,0.030087707225555205,0.0004000663757324219,0.0008001327514648438,0.01,"(10, 20)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 12}",0.8583792289535798,0.9722007722007724,0.9409722222222223,0.8156428753824569,0.785004516711834,0.8744956441984391,0.07165857532984518,249,0.8946600085675029,0.9049536423841055,0.9130829073634944,0.8133371073463325,0.8825072703070659,0.8817081871937003,0.035686739898618154
336,0.05660576820373535,0.0028076547697586567,0.0014979839324951172,0.0014847362064592863,0.01,"(10, 20)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 13}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,837,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
337,0.05740761756896973,0.01164498915521828,0.003199863433837891,0.0015999318057405756,0.01,"(10, 20)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 20), 'pca__n_components': 14}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,837,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
