,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.22895779609680175,0.040663496232030534,0.0015999317169189454,0.0019595083403778036,0.1,"(20,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 3}",0.14130399030043078,0.12292187901279876,0.13181717589132924,0.16692919684689106,0.13135990410198606,0.13885152298547726,0.015184262093163772,390,0.14176770448778048,0.14202008516158043,0.14831841287436157,0.13765722033281066,0.1325442437990913,0.1404615333311249,0.005223281879856554
12,0.2033461093902588,0.019412925013338394,0.006400012969970703,0.004798936970613595,0.1,"(20,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 4}",0.11010643006763188,0.10863513798608354,0.11116325780254709,0.1155137894329373,0.108026154916334,0.11068936657784696,0.002647660747409981,725,0.11308914354966416,0.11553831672231957,0.11362003217786522,0.11402305305369802,0.11215913701510154,0.11368593650372968,0.001116833195347517
13,0.24996166229248046,0.02237176301618144,0.0006000518798828125,0.0004899410121644717,0.1,"(20,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 5}",0.12408376874444917,0.13068359011801917,0.11632776630516556,0.1415808677723558,0.13595935155032962,0.12969949657743415,0.00884747026309233,496,0.12391993845838484,0.13313527452114235,0.1462881992767289,0.13826266798476197,0.1334019548378448,0.13500160701577255,0.007305712088430572
14,0.21977705955505372,0.03834895118356061,0.0021997928619384766,0.001469918433552697,0.1,"(20,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 6}",0.11069023221374001,0.13760321525491165,0.11923893278697671,0.11297092501971301,0.1045723339386454,0.11705866131409517,0.011321867504194677,619,0.11800233213061037,0.1252186101448356,0.1186279530298918,0.11344593338751498,0.11327667214444745,0.11771430016746003,0.004362198749257753
15,0.18501968383789064,0.03835672585697041,0.002399921417236328,0.001356796785284543,0.1,"(20,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 7}",0.1348468619654371,0.13889026178743613,0.12518937619079895,0.12320500552972077,0.13027797992188828,0.13049806450676799,0.00585095608660637,485,0.1470115366917327,0.1252935531961348,0.1505374006715924,0.12759203261597563,0.1336317942234893,0.13681326347978495,0.010200130278155693
16,0.23173365592956544,0.054199558527838664,0.0007997989654541015,0.001599597930908203,0.1,"(20,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 8}",0.10550113341620339,0.11901578930261018,0.17799268199663448,0.11265211351500208,0.13385796728323718,0.12978038372367612,0.025870569290891248,494,0.11568208525270318,0.11904499198843488,0.1738806303543155,0.14283200728938117,0.14063379058080325,0.1384147010931276,0.020852944848601545
17,0.18324689865112304,0.024070520751587166,0.0015991687774658202,0.001958573829796835,0.1,"(20,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 9}",0.11985723255054063,0.10749796837469403,0.11060536386539034,0.1114069454245134,0.10616840831875196,0.11112256508233208,0.004786743567523023,720,0.12048377192169005,0.10708380563852013,0.13933118989162713,0.11458091465741355,0.11145216971284355,0.11858637036441888,0.011253418676270648
18,0.16436681747436524,0.01231228270916277,0.0007988929748535157,0.0015977859497070311,0.1,"(20,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 10}",0.11821357292038782,0.11760280221807128,0.11933230361054073,0.1203778740460259,0.10531959540154734,0.11619412648921008,0.005485881427658506,626,0.11789962997672417,0.11593195470626627,0.1176961704075115,0.11203889226814552,0.11448799022254488,0.11561092751623847,0.00217760782989782
19,0.22995681762695314,0.07450679328895994,0.0034001350402832033,0.002800594327967318,0.1,"(20,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 11}",0.13036801416827187,0.14878764069617248,0.14651546305025676,0.18097778785727137,0.13174293281530985,0.14767704205548163,0.018229013809556136,271,0.14602952784713263,0.1561929247180751,0.14192575548075306,0.21574105446033318,0.14806160806837945,0.16159017411493468,0.027471051363213546
20,0.15677886009216307,0.014503649934659914,0.0016000747680664062,0.001959683418243991,0.1,"(30,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 2}",0.16578341724549422,0.15491956855884262,0.1331158723741465,0.17109533718010134,0.15603291272515818,0.15618463895139822,0.013031354408653157,181,0.17138584277495206,0.1487358625945619,0.14948092144118474,0.1616407486292433,0.15204072721345419,0.15665682053067925,0.00868708300231577
21,0.2079249858856201,0.04350984903415838,0.0018002510070800782,0.0013270785928231248,0.1,"(30,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 3}",0.16120940958291077,0.16318956205429283,0.15740262244327252,0.1572256235879016,0.16329471269781523,0.16046299169303696,0.002676140527697724,131,0.16473478078505469,0.15713625754763774,0.16944742830363593,0.1737519724172771,0.17346358524357716,0.16770680485943654,0.006217455086090658
22,0.18372206687927245,0.03982554050981737,0.001819276809692383,0.0013105803288790967,0.1,"(30,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 4}",0.15647850471117405,0.18349228357820302,0.14522287715947793,0.15280082251579785,0.16732908196273846,0.1610704355409214,0.01330586756346984,117,0.17043858213021648,0.17991645405973702,0.17229595004965712,0.1851415829640954,0.17310337369172193,0.1761791885790856,0.005509744231520874
23,0.1691114902496338,0.046254641908741616,0.0010836601257324218,0.0014013090099135232,0.1,"(30,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 5}",0.17552240785834558,0.18405280533722418,0.15965741093262512,0.17330172091800147,0.19571420782121013,0.17761405352337242,0.011932013686309818,8,0.185775597739012,0.17879504025459533,0.18555751644028404,0.19156868056449744,0.18216656051314847,0.18477267910230746,0.004250446367323249
24,0.1780695915222168,0.030683806956823628,0.0017992496490478516,0.0018323884554302201,0.1,"(30,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 6}",0.19196395195905203,0.17895514613341104,0.1704236286549684,0.1462105471814475,0.1738260368970478,0.1723132504003577,0.014954696556782353,35,0.18225948993921792,0.1789838246646477,0.18366120118329818,0.18752494014524562,0.17320171937905526,0.18112623506229292,0.004817501794813187
25,0.20345635414123536,0.037642832663509554,0.000999784469604492,0.0015487117093853772,0.1,"(30,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 7}",0.17134168329569893,0.1920653173516174,0.16694957687569922,0.11634542673229659,0.17768985067592358,0.16491260319584003,0.025697682147067802,79,0.17685755180963825,0.17382521041636148,0.1487738352995488,0.16868432275726997,0.1780840382895516,0.169244991714474,0.010737232544374772
26,0.18168950080871582,0.059286204432839044,0.002000713348388672,0.0017896315172439292,0.1,"(30,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 8}",0.16914546102639996,0.18013017247431715,0.17534306793317406,0.14300665923164324,0.18806842751009487,0.17112650505845065,0.015337808921343536,49,0.17804555188466684,0.1581714967052437,0.1705743605023497,0.1807831772167631,0.18060370833556988,0.17363565892891866,0.008574377498412465
27,0.17205362319946288,0.02839971419843428,0.002599811553955078,0.0017437615390361696,0.1,"(30,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 9}",0.17740063973731787,0.16056552610891292,0.14485508786627077,0.15471403688686144,0.16737424600078488,0.16098432766869708,0.011057551610391009,118,0.18775257608695536,0.16603772854143303,0.1653287703294972,0.17022153695945194,0.1370714320944022,0.16528240880234796,0.01628333669040991
28,0.16651391983032227,0.020926085244619422,0.0011993408203125,0.0009792578184660995,0.1,"(30,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'pca__n_components': 10}",0.14652948368950977,0.1276386757903537,0.1179617879206633,0.11140493285027152,0.10844555806751051,0.12246042156644299,0.013755571746656847,577,0.15670106064021408,0.12221509945434776,0.1239988679374041,0.12232075667757054,0.12857979706110495,0.1307631163541283,0.013173009704648637
